NACA 63-215
  1.000000  0.000000
  0.999904  0.001606
  0.999455  0.001700
  0.998707  0.001858
  0.997660  0.002078
  0.996316  0.002360
  0.994674  0.002704
  0.992735  0.003109
  0.990502  0.003574
  0.987975  0.004099
  0.985155  0.004682
  0.982045  0.005324
  0.978645  0.006022
  0.974959  0.006775
  0.970988  0.007583
  0.966734  0.008443
  0.962200  0.009355
  0.957389  0.010316
  0.952303  0.011327
  0.946946  0.012383
  0.941320  0.013485
  0.935428  0.014631
  0.929276  0.015818
  0.922865  0.017045
  0.916199  0.018309
  0.909283  0.019610
  0.902121  0.020945
  0.894716  0.022313
  0.887074  0.023710
  0.879198  0.025136
  0.871094  0.026588
  0.862765  0.028065
  0.854218  0.029564
  0.845457  0.031082
  0.836487  0.032620
  0.827314  0.034173
  0.817942  0.035740
  0.808379  0.037319
  0.798628  0.038908
  0.788697  0.040504
  0.778590  0.042107
  0.768315  0.043713
  0.757876  0.045320
  0.747281  0.046927
  0.736536  0.048531
  0.725647  0.050130
  0.714620  0.051722
  0.703463  0.053305
  0.692182  0.054877
  0.680783  0.056435
  0.669274  0.057977
  0.657661  0.059502
  0.645952  0.061006
  0.634153  0.062488
  0.622272  0.063946
  0.610315  0.065377
  0.598290  0.066779
  0.586205  0.068150
  0.574066  0.069487
  0.561881  0.070789
  0.549657  0.072052
  0.537401  0.073276
  0.525122  0.074457
  0.512826  0.075593
  0.500522  0.076682
  0.488215  0.077722
  0.475915  0.078711
  0.463628  0.079647
  0.451361  0.080527
  0.439123  0.081349
  0.426921  0.082111
  0.414763  0.082812
  0.402654  0.083450
  0.390604  0.084022
  0.378620  0.084526
  0.366708  0.084962
  0.354877  0.085327
  0.343067  0.085618
  0.331305  0.085818
  0.319646  0.085927
  0.308096  0.085943
  0.296664  0.085866
  0.285356  0.085695
  0.274180  0.085430
  0.263142  0.085071
  0.252251  0.084619
  0.241513  0.084073
  0.230934  0.083434
  0.220522  0.082702
  0.210284  0.081879
  0.200225  0.080966
  0.190353  0.079963
  0.180673  0.078871
  0.171192  0.077693
  0.161916  0.076429
  0.152850  0.075083
  0.144001  0.073655
  0.135373  0.072147
  0.126973  0.070562
  0.118805  0.068902
  0.110874  0.067170
  0.103186  0.065367
  0.095746  0.063497
  0.088556  0.061562
  0.081623  0.059565
  0.074950  0.057509
  0.068541  0.055396
  0.062400  0.053230
  0.056530  0.051013
  0.050936  0.048748
  0.045619  0.046438
  0.040584  0.044086
  0.035832  0.041695
  0.031367  0.039266
  0.027192  0.036804
  0.023307  0.034311
  0.019716  0.031788
  0.016421  0.029239
  0.013422  0.026666
  0.010722  0.024071
  0.008321  0.021455
  0.006221  0.018822
  0.004423  0.016172
  0.002928  0.013507
  0.001735  0.010828
  0.000846  0.008137
  0.000261  0.005435
  -0.000021  0.002722
  1.000000  0.000000
  0.000323  -0.002703
  0.000944  -0.005359
  0.001863  -0.007966
  0.003080  -0.010524
  0.004593  -0.013032
  0.006400  -0.015490
  0.008501  -0.017898
  0.010894  -0.020253
  0.013576  -0.022556
  0.016547  -0.024806
  0.019803  -0.027001
  0.023343  -0.029141
  0.027164  -0.031225
  0.031264  -0.033251
  0.035640  -0.035220
  0.040288  -0.037129
  0.045207  -0.038978
  0.050392  -0.040766
  0.055840  -0.042492
  0.061548  -0.044155
  0.067513  -0.045755
  0.073730  -0.047289
  0.080196  -0.048759
  0.086907  -0.050162
  0.093859  -0.051499
  0.101047  -0.052769
  0.108467  -0.053972
  0.116115  -0.055106
  0.123986  -0.056173
  0.132076  -0.057171
  0.140380  -0.058101
  0.148893  -0.058963
  0.157609  -0.059758
  0.166525  -0.060484
  0.175635  -0.061144
  0.184934  -0.061737
  0.194415  -0.062265
  0.204075  -0.062727
  0.213908  -0.063126
  0.223907  -0.063462
  0.234068  -0.063736
  0.244384  -0.063950
  0.254851  -0.064105
  0.265461  -0.064202
  0.276209  -0.064244
  0.287089  -0.064232
  0.298095  -0.064167
  0.309220  -0.064053
  0.320459  -0.063889
  0.331805  -0.063680
  0.343252  -0.063426
  0.354839  -0.063129
  0.366579  -0.062777
  0.378400  -0.062369
  0.390294  -0.061908
  0.402255  -0.061394
  0.414276  -0.060831
  0.426348  -0.060220
  0.438466  -0.059563
  0.450622  -0.058863
  0.462808  -0.058120
  0.475018  -0.057338
  0.487244  -0.056519
  0.499478  -0.055664
  0.511715  -0.054776
  0.523945  -0.053857
  0.536163  -0.052909
  0.548360  -0.051933
  0.560530  -0.050932
  0.572665  -0.049908
  0.584757  -0.048863
  0.596800  -0.047799
  0.608786  -0.046717
  0.620709  -0.045619
  0.632560  -0.044507
  0.644333  -0.043383
  0.656021  -0.042249
  0.667616  -0.041105
  0.679112  -0.039955
  0.690502  -0.038799
  0.701778  -0.037638
  0.712935  -0.036476
  0.723964  -0.035311
  0.734861  -0.034148
  0.745617  -0.032985
  0.756226  -0.031826
  0.766683  -0.030672
  0.776980  -0.029522
  0.787112  -0.028380
  0.797071  -0.027247
  0.806853  -0.026122
  0.816451  -0.025009
  0.825859  -0.023907
  0.835072  -0.022819
  0.844084  -0.021745
  0.852889  -0.020687
  0.861482  -0.019646
  0.869857  -0.018622
  0.878011  -0.017618
  0.885937  -0.016635
  0.893630  -0.015672
  0.901087  -0.014733
  0.908302  -0.013817
  0.915271  -0.012927
  0.921989  -0.012062
  0.928453  -0.011225
  0.934659  -0.010415
  0.940602  -0.009636
  0.946279  -0.008886
  0.951686  -0.008168
  0.956821  -0.007483
  0.961680  -0.006831
  0.966259  -0.006213
  0.970557  -0.005631
  0.974569  -0.005085
  0.978295  -0.004575
  0.981732  -0.004104
  0.984876  -0.003671
  0.987727  -0.003277
  0.990283  -0.002923
  0.992542  -0.002609
  0.994503  -0.002335
  0.996164  -0.002104
  0.997524  -0.001913
  0.998583  -0.001765
  0.999340  -0.001659
  0.999795  -0.001595
  1.000000  0.000000
