NACA 65-312
  1.000000  0.000000
  0.999920  0.001288
  0.999472  0.001376
  0.998725  0.001523
  0.997681  0.001728
  0.996338  0.001992
  0.994699  0.002313
  0.992764  0.002691
  0.990534  0.003125
  0.988011  0.003615
  0.985196  0.004160
  0.982091  0.004758
  0.978697  0.005409
  0.975016  0.006111
  0.971051  0.006864
  0.966803  0.007665
  0.962276  0.008514
  0.957471  0.009410
  0.952392  0.010349
  0.947042  0.011332
  0.941423  0.012357
  0.935539  0.013421
  0.929393  0.014523
  0.922989  0.015661
  0.916330  0.016834
  0.909421  0.018039
  0.902265  0.019275
  0.894867  0.020540
  0.887231  0.021831
  0.879361  0.023148
  0.871262  0.024487
  0.862939  0.025847
  0.854396  0.027225
  0.845639  0.028621
  0.836673  0.030032
  0.827503  0.031455
  0.818134  0.032889
  0.808572  0.034331
  0.798823  0.035780
  0.788892  0.037234
  0.778786  0.038691
  0.768510  0.040147
  0.758070  0.041603
  0.747473  0.043054
  0.736725  0.044500
  0.725832  0.045938
  0.714801  0.047367
  0.703639  0.048784
  0.692351  0.050187
  0.680946  0.051574
  0.669429  0.052943
  0.657808  0.054293
  0.646089  0.055621
  0.634280  0.056924
  0.622388  0.058202
  0.610420  0.059452
  0.598383  0.060672
  0.586284  0.061861
  0.574131  0.063015
  0.561931  0.064134
  0.549692  0.065215
  0.537421  0.066257
  0.525125  0.067257
  0.512812  0.068214
  0.500490  0.069125
  0.488165  0.069990
  0.475846  0.070806
  0.463540  0.071572
  0.451254  0.072286
  0.438997  0.072945
  0.426775  0.073550
  0.414596  0.074098
  0.402468  0.074587
  0.390333  0.075012
  0.378247  0.075360
  0.366233  0.075628
  0.354300  0.075818
  0.342454  0.075927
  0.330703  0.075956
  0.319055  0.075904
  0.307518  0.075771
  0.296098  0.075556
  0.284803  0.075261
  0.273640  0.074884
  0.262616  0.074427
  0.251738  0.073889
  0.241014  0.073272
  0.230450  0.072576
  0.220052  0.071802
  0.209829  0.070952
  0.199785  0.070026
  0.189927  0.069025
  0.180262  0.067953
  0.170796  0.066809
  0.161535  0.065596
  0.152484  0.064315
  0.143649  0.062969
  0.135036  0.061560
  0.126651  0.060090
  0.118497  0.058562
  0.110581  0.056976
  0.102907  0.055338
  0.095480  0.053647
  0.088304  0.051908
  0.081384  0.050124
  0.074724  0.048295
  0.068327  0.046426
  0.062199  0.044519
  0.056341  0.042577
  0.050758  0.040602
  0.045453  0.038597
  0.040429  0.036565
  0.035688  0.034508
  0.031234  0.032429
  0.027068  0.030331
  0.023194  0.028215
  0.019613  0.026084
  0.016326  0.023940
  0.013337  0.021785
  0.010645  0.019621
  0.008254  0.017450
  0.006163  0.015274
  0.004373  0.013094
  0.002886  0.010912
  0.001702  0.008728
  0.000821  0.006545
  0.000244  0.004361
  -0.000030  0.002180
  1.000000  0.000000
  0.000331  -0.002155
  0.000961  -0.004261
  0.001888  -0.006319
  0.003113  -0.008329
  0.004634  -0.010289
  0.006450  -0.012199
  0.008560  -0.014060
  0.010961  -0.015870
  0.013652  -0.017629
  0.016632  -0.019337
  0.019898  -0.020992
  0.023447  -0.022595
  0.027278  -0.024145
  0.031388  -0.025642
  0.035773  -0.027085
  0.040432  -0.028473
  0.045362  -0.029806
  0.050558  -0.031084
  0.056018  -0.032306
  0.061738  -0.033472
  0.067714  -0.034582
  0.073944  -0.035635
  0.080423  -0.036632
  0.087147  -0.037571
  0.094111  -0.038454
  0.101313  -0.039279
  0.108747  -0.040048
  0.116409  -0.040760
  0.124294  -0.041416
  0.132398  -0.042016
  0.140717  -0.042560
  0.149244  -0.043050
  0.157976  -0.043484
  0.166906  -0.043866
  0.176031  -0.044194
  0.185344  -0.044471
  0.194841  -0.044697
  0.204516  -0.044873
  0.214363  -0.045000
  0.224377  -0.045081
  0.234553  -0.045115
  0.244883  -0.045105
  0.255364  -0.045053
  0.265987  -0.044959
  0.276749  -0.044826
  0.287642  -0.044655
  0.298661  -0.044448
  0.309799  -0.044207
  0.321049  -0.043934
  0.332407  -0.043631
  0.343864  -0.043300
  0.355416  -0.042942
  0.367054  -0.042560
  0.378773  -0.042156
  0.390565  -0.041731
  0.402442  -0.041288
  0.414442  -0.040817
  0.426494  -0.040316
  0.438592  -0.039785
  0.450728  -0.039226
  0.462895  -0.038642
  0.475086  -0.038033
  0.487294  -0.037402
  0.499510  -0.036750
  0.511729  -0.036080
  0.523943  -0.035392
  0.536144  -0.034687
  0.548325  -0.033969
  0.560479  -0.033238
  0.572599  -0.032495
  0.584678  -0.031743
  0.596708  -0.030982
  0.608682  -0.030214
  0.620592  -0.029440
  0.632433  -0.028661
  0.644196  -0.027879
  0.655874  -0.027095
  0.667461  -0.026309
  0.678949  -0.025523
  0.690332  -0.024738
  0.701603  -0.023955
  0.712754  -0.023174
  0.723779  -0.022397
  0.734672  -0.021624
  0.745425  -0.020857
  0.756033  -0.020095
  0.766488  -0.019340
  0.776784  -0.018592
  0.786916  -0.017853
  0.796876  -0.017122
  0.806659  -0.016400
  0.816259  -0.015689
  0.825670  -0.014988
  0.834886  -0.014298
  0.843901  -0.013620
  0.852711  -0.012954
  0.861308  -0.012301
  0.869689  -0.011661
  0.877848  -0.011036
  0.885779  -0.010425
  0.893479  -0.009829
  0.900942  -0.009249
  0.908164  -0.008685
  0.915139  -0.008137
  0.921865  -0.007607
  0.928336  -0.007095
  0.934548  -0.006601
  0.940498  -0.006126
  0.946182  -0.005670
  0.951597  -0.005234
  0.956738  -0.004818
  0.961604  -0.004424
  0.966189  -0.004050
  0.970493  -0.003698
  0.974512  -0.003369
  0.978244  -0.003062
  0.981685  -0.002778
  0.984835  -0.002517
  0.987691  -0.002280
  0.990251  -0.002067
  0.992514  -0.001879
  0.994478  -0.001715
  0.996141  -0.001576
  0.997504  -0.001462
  0.998565  -0.001373
  0.999323  -0.001309
  0.999778  -0.001271
  1.000000  0.000000
