NACA 65-410
  1.000000  0.000000
  0.999928  0.001076
  0.999480  0.001162
  0.998734  0.001305
  0.997690  0.001505
  0.996349  0.001762
  0.994711  0.002075
  0.992778  0.002443
  0.990550  0.002866
  0.988029  0.003343
  0.985216  0.003874
  0.982113  0.004456
  0.978722  0.005090
  0.975044  0.005774
  0.971081  0.006506
  0.966837  0.007286
  0.962313  0.008112
  0.957512  0.008983
  0.952436  0.009897
  0.947089  0.010852
  0.941474  0.011848
  0.935593  0.012881
  0.929451  0.013951
  0.923051  0.015056
  0.916396  0.016193
  0.909491  0.017362
  0.902338  0.018559
  0.894944  0.019784
  0.887311  0.021034
  0.879445  0.022307
  0.871349  0.023601
  0.863029  0.024914
  0.854489  0.026244
  0.845735  0.027590
  0.836772  0.028948
  0.827604  0.030317
  0.818238  0.031696
  0.808678  0.033081
  0.798931  0.034470
  0.789002  0.035862
  0.778897  0.037255
  0.768622  0.038647
  0.758183  0.040035
  0.747586  0.041417
  0.736839  0.042792
  0.725946  0.044157
  0.714915  0.045511
  0.703751  0.046851
  0.692463  0.048176
  0.681056  0.049483
  0.669538  0.050770
  0.657915  0.052036
  0.646194  0.053279
  0.634383  0.054496
  0.622487  0.055686
  0.610516  0.056848
  0.598475  0.057978
  0.586373  0.059076
  0.574216  0.060139
  0.562012  0.061166
  0.549768  0.062155
  0.537492  0.063104
  0.525191  0.064012
  0.512872  0.064877
  0.500544  0.065697
  0.488214  0.066471
  0.475888  0.067198
  0.463576  0.067875
  0.451284  0.068502
  0.439019  0.069078
  0.426791  0.069600
  0.414605  0.070068
  0.402469  0.070481
  0.390320  0.070830
  0.378218  0.071100
  0.366188  0.071290
  0.354238  0.071399
  0.342376  0.071427
  0.330609  0.071374
  0.318945  0.071240
  0.307391  0.071026
  0.295956  0.070732
  0.284645  0.070358
  0.273467  0.069905
  0.262429  0.069374
  0.251538  0.068765
  0.240800  0.068081
  0.230223  0.067322
  0.219813  0.066490
  0.209578  0.065586
  0.199524  0.064611
  0.189656  0.063569
  0.179982  0.062461
  0.170508  0.061288
  0.161239  0.060053
  0.152182  0.058759
  0.143342  0.057407
  0.134724  0.056000
  0.126335  0.054542
  0.118179  0.053033
  0.110261  0.051478
  0.102587  0.049879
  0.095161  0.048239
  0.087986  0.046561
  0.081069  0.044847
  0.074413  0.043100
  0.068021  0.041324
  0.061898  0.039522
  0.056047  0.037695
  0.050472  0.035848
  0.045175  0.033983
  0.040160  0.032102
  0.035430  0.030208
  0.030987  0.028305
  0.026834  0.026394
  0.022972  0.024478
  0.019405  0.022560
  0.016133  0.020641
  0.013158  0.018724
  0.010483  0.016810
  0.008107  0.014902
  0.006033  0.013001
  0.004261  0.011108
  0.002791  0.009226
  0.001626  0.007355
  0.000763  0.005496
  0.000205  0.003650
  -0.000049  0.001818
  1.000000  0.000000
  0.000350  -0.001784
  0.000999  -0.003516
  0.001946  -0.005196
  0.003190  -0.006822
  0.004729  -0.008395
  0.006563  -0.009915
  0.008690  -0.011382
  0.011108  -0.012795
  0.013815  -0.014154
  0.016810  -0.015459
  0.020091  -0.016711
  0.023655  -0.017909
  0.027499  -0.019053
  0.031622  -0.020143
  0.036020  -0.021179
  0.040690  -0.022161
  0.045630  -0.023090
  0.050835  -0.023965
  0.056304  -0.024787
  0.062032  -0.025556
  0.068015  -0.026272
  0.074250  -0.026936
  0.080734  -0.027549
  0.087461  -0.028110
  0.094429  -0.028621
  0.101632  -0.029082
  0.109067  -0.029494
  0.116728  -0.029857
  0.124612  -0.030173
  0.132714  -0.030443
  0.141029  -0.030667
  0.149551  -0.030847
  0.158278  -0.030984
  0.167202  -0.031080
  0.176319  -0.031135
  0.185624  -0.031151
  0.195112  -0.031131
  0.204777  -0.031074
  0.214614  -0.030984
  0.224616  -0.030861
  0.234779  -0.030708
  0.245097  -0.030526
  0.255564  -0.030317
  0.266174  -0.030084
  0.276921  -0.029827
  0.287800  -0.029550
  0.298803  -0.029254
  0.309925  -0.028941
  0.321160  -0.028614
  0.332501  -0.028274
  0.343943  -0.027923
  0.355478  -0.027564
  0.367099  -0.027199
  0.378802  -0.026828
  0.390578  -0.026456
  0.402440  -0.026082
  0.414433  -0.025694
  0.426479  -0.025288
  0.438570  -0.024863
  0.450699  -0.024423
  0.462860  -0.023968
  0.475044  -0.023500
  0.487245  -0.023020
  0.499456  -0.022530
  0.511669  -0.022031
  0.523877  -0.021524
  0.536073  -0.021011
  0.548249  -0.020493
  0.560399  -0.019971
  0.572514  -0.019446
  0.584589  -0.018919
  0.596615  -0.018391
  0.608585  -0.017863
  0.620493  -0.017337
  0.632330  -0.016812
  0.644091  -0.016290
  0.655767  -0.015772
  0.667352  -0.015258
  0.678839  -0.014748
  0.690220  -0.014244
  0.701490  -0.013746
  0.712640  -0.013254
  0.723665  -0.012769
  0.734558  -0.012291
  0.745312  -0.011821
  0.755920  -0.011358
  0.766376  -0.010904
  0.776674  -0.010458
  0.786807  -0.010020
  0.796769  -0.009592
  0.806554  -0.009172
  0.816156  -0.008762
  0.825569  -0.008361
  0.834787  -0.007970
  0.843805  -0.007588
  0.852618  -0.007215
  0.861218  -0.006853
  0.869602  -0.006500
  0.877764  -0.006158
  0.885699  -0.005825
  0.893403  -0.005503
  0.900869  -0.005191
  0.908094  -0.004889
  0.915074  -0.004598
  0.921803  -0.004317
  0.928277  -0.004047
  0.934494  -0.003788
  0.940447  -0.003540
  0.946135  -0.003302
  0.951553  -0.003076
  0.956698  -0.002861
  0.961567  -0.002658
  0.966156  -0.002466
  0.970463  -0.002286
  0.974484  -0.002117
  0.978219  -0.001961
  0.981663  -0.001816
  0.984815  -0.001684
  0.987673  -0.001564
  0.990235  -0.001456
  0.992500  -0.001360
  0.994465  -0.001277
  0.996131  -0.001207
  0.997495  -0.001150
  0.998556  -0.001105
  0.999315  -0.001073
  0.999771  -0.001054
  1.000000  0.000000
